Assembly	kmergenie
k30_ecoli_200X_600m_20	67
k36_ecoli_200X_600m_20	67
k42_ecoli_200X_600m_20	67
k48_ecoli_200X_600m_20	67
k54_ecoli_200X_600m_20	67
k60_ecoli_200X_600m_20	67
k66_ecoli_200X_600m_20	67
k72_ecoli_200X_600m_20	67
k78_ecoli_200X_600m_20	67
k84_ecoli_200X_600m_20	67
k90_ecoli_200X_600m_20	67
k96_ecoli_200X_600m_20	67
k30_ecoli_200X_600m_21	67
k36_ecoli_200X_600m_21	67
k42_ecoli_200X_600m_21	67
k48_ecoli_200X_600m_21	67
k54_ecoli_200X_600m_21	67
k60_ecoli_200X_600m_21	67
k66_ecoli_200X_600m_21	67
k72_ecoli_200X_600m_21	67
k78_ecoli_200X_600m_21	67
k84_ecoli_200X_600m_21	67
k90_ecoli_200X_600m_21	67
k96_ecoli_200X_600m_21	67
k30_ecoli_200X_600m_22	67
k36_ecoli_200X_600m_22	67
k42_ecoli_200X_600m_22	67
k48_ecoli_200X_600m_22	67
k54_ecoli_200X_600m_22	67
k60_ecoli_200X_600m_22	67
k66_ecoli_200X_600m_22	67
k72_ecoli_200X_600m_22	67
k78_ecoli_200X_600m_22	67
k84_ecoli_200X_600m_22	67
k90_ecoli_200X_600m_22	67
k96_ecoli_200X_600m_22	67
k30_ecoli_200X_600m_23	67
k36_ecoli_200X_600m_23	67
k42_ecoli_200X_600m_23	67
k48_ecoli_200X_600m_23	67
k54_ecoli_200X_600m_23	67
k60_ecoli_200X_600m_23	67
k66_ecoli_200X_600m_23	67
k72_ecoli_200X_600m_23	67
k78_ecoli_200X_600m_23	67
k84_ecoli_200X_600m_23	67
k90_ecoli_200X_600m_23	67
k96_ecoli_200X_600m_23	67
k30_ecoli_200X_600m_24	67
k36_ecoli_200X_600m_24	67
k42_ecoli_200X_600m_24	67
k48_ecoli_200X_600m_24	67
k54_ecoli_200X_600m_24	67
k60_ecoli_200X_600m_24	67
k66_ecoli_200X_600m_24	67
k72_ecoli_200X_600m_24	67
k78_ecoli_200X_600m_24	67
k84_ecoli_200X_600m_24	67
k90_ecoli_200X_600m_24	67
k96_ecoli_200X_600m_24	67
k30_ecoli_200X_600m_25	67
k36_ecoli_200X_600m_25	67
k42_ecoli_200X_600m_25	67
k48_ecoli_200X_600m_25	67
k54_ecoli_200X_600m_25	67
k60_ecoli_200X_600m_25	67
k66_ecoli_200X_600m_25	67
k72_ecoli_200X_600m_25	67
k78_ecoli_200X_600m_25	67
k84_ecoli_200X_600m_25	67
k90_ecoli_200X_600m_25	67
k96_ecoli_200X_600m_25	67
k30_ecoli_200X_600m_26	67
k36_ecoli_200X_600m_26	67
k42_ecoli_200X_600m_26	67
k48_ecoli_200X_600m_26	67
k54_ecoli_200X_600m_26	67
k60_ecoli_200X_600m_26	67
k66_ecoli_200X_600m_26	67
k72_ecoli_200X_600m_26	67
k78_ecoli_200X_600m_26	67
k84_ecoli_200X_600m_26	67
k90_ecoli_200X_600m_26	67
k96_ecoli_200X_600m_26	67
k30_ecoli_200X_600m_27	67
k36_ecoli_200X_600m_27	67
k42_ecoli_200X_600m_27	67
k48_ecoli_200X_600m_27	67
k54_ecoli_200X_600m_27	67
k60_ecoli_200X_600m_27	67
k66_ecoli_200X_600m_27	67
k72_ecoli_200X_600m_27	67
k78_ecoli_200X_600m_27	67
k84_ecoli_200X_600m_27	67
k90_ecoli_200X_600m_27	67
k96_ecoli_200X_600m_27	67
k30_ecoli_200X_600m_28	67
k36_ecoli_200X_600m_28	67
k42_ecoli_200X_600m_28	67
k48_ecoli_200X_600m_28	67
k54_ecoli_200X_600m_28	67
k60_ecoli_200X_600m_28	67
k66_ecoli_200X_600m_28	67
k72_ecoli_200X_600m_28	67
k78_ecoli_200X_600m_28	67
k84_ecoli_200X_600m_28	67
k90_ecoli_200X_600m_28	67
k96_ecoli_200X_600m_28	67
k30_ecoli_200X_600m_29	67
k36_ecoli_200X_600m_29	67
k42_ecoli_200X_600m_29	67
k48_ecoli_200X_600m_29	67
k54_ecoli_200X_600m_29	67
k60_ecoli_200X_600m_29	67
k66_ecoli_200X_600m_29	67
k72_ecoli_200X_600m_29	67
k78_ecoli_200X_600m_29	67
k84_ecoli_200X_600m_29	67
k90_ecoli_200X_600m_29	67
k96_ecoli_200X_600m_29	67
k30_ecoli_200X_600m_3	67
k36_ecoli_200X_600m_3	67
k42_ecoli_200X_600m_3	67
k48_ecoli_200X_600m_3	67
k54_ecoli_200X_600m_3	67
k60_ecoli_200X_600m_3	67
k66_ecoli_200X_600m_3	67
k72_ecoli_200X_600m_3	67
k78_ecoli_200X_600m_3	67
k84_ecoli_200X_600m_3	67
k90_ecoli_200X_600m_3	67
k96_ecoli_200X_600m_3	67
k30_ecoli_200X_600m_30	67
k36_ecoli_200X_600m_30	67
k42_ecoli_200X_600m_30	67
k48_ecoli_200X_600m_30	67
k54_ecoli_200X_600m_30	67
k60_ecoli_200X_600m_30	67
k66_ecoli_200X_600m_30	67
k72_ecoli_200X_600m_30	67
k78_ecoli_200X_600m_30	67
k84_ecoli_200X_600m_30	67
k90_ecoli_200X_600m_30	67
k96_ecoli_200X_600m_30	67
k30_ecoli_200X_600m_31	67
k36_ecoli_200X_600m_31	67
k42_ecoli_200X_600m_31	67
k48_ecoli_200X_600m_31	67
k54_ecoli_200X_600m_31	67
k60_ecoli_200X_600m_31	67
k66_ecoli_200X_600m_31	67
k72_ecoli_200X_600m_31	67
k78_ecoli_200X_600m_31	67
k84_ecoli_200X_600m_31	67
k90_ecoli_200X_600m_31	67
k96_ecoli_200X_600m_31	67
k30_ecoli_200X_600m_32	67
k36_ecoli_200X_600m_32	67
k42_ecoli_200X_600m_32	67
k48_ecoli_200X_600m_32	67
k54_ecoli_200X_600m_32	67
k60_ecoli_200X_600m_32	67
k66_ecoli_200X_600m_32	67
k72_ecoli_200X_600m_32	67
k78_ecoli_200X_600m_32	67
k84_ecoli_200X_600m_32	67
k90_ecoli_200X_600m_32	67
k96_ecoli_200X_600m_32	67
k30_ecoli_200X_600m_33	67
k36_ecoli_200X_600m_33	67
k42_ecoli_200X_600m_33	67
k48_ecoli_200X_600m_33	67
k54_ecoli_200X_600m_33	67
k60_ecoli_200X_600m_33	67
k66_ecoli_200X_600m_33	67
k72_ecoli_200X_600m_33	67
k78_ecoli_200X_600m_33	67
k84_ecoli_200X_600m_33	67
k90_ecoli_200X_600m_33	67
k96_ecoli_200X_600m_33	67
k30_ecoli_200X_600m_34	67
k36_ecoli_200X_600m_34	67
k42_ecoli_200X_600m_34	67
k48_ecoli_200X_600m_34	67
k54_ecoli_200X_600m_34	67
k60_ecoli_200X_600m_34	67
k66_ecoli_200X_600m_34	67
k72_ecoli_200X_600m_34	67
k78_ecoli_200X_600m_34	67
k84_ecoli_200X_600m_34	67
k90_ecoli_200X_600m_34	67
k96_ecoli_200X_600m_34	67
k30_ecoli_200X_600m_35	67
k36_ecoli_200X_600m_35	67
k42_ecoli_200X_600m_35	67
k48_ecoli_200X_600m_35	67
k54_ecoli_200X_600m_35	67
k60_ecoli_200X_600m_35	67
k66_ecoli_200X_600m_35	67
k72_ecoli_200X_600m_35	67
k78_ecoli_200X_600m_35	67
k84_ecoli_200X_600m_35	67
k90_ecoli_200X_600m_35	67
k96_ecoli_200X_600m_35	67
k30_ecoli_200X_600m_36	67
k36_ecoli_200X_600m_36	67
k42_ecoli_200X_600m_36	67
k48_ecoli_200X_600m_36	67
k54_ecoli_200X_600m_36	67
k60_ecoli_200X_600m_36	67
k66_ecoli_200X_600m_36	67
k72_ecoli_200X_600m_36	67
k78_ecoli_200X_600m_36	67
k84_ecoli_200X_600m_36	67
k90_ecoli_200X_600m_36	67
k96_ecoli_200X_600m_36	67
k30_ecoli_200X_600m_37	67
k36_ecoli_200X_600m_37	67
k42_ecoli_200X_600m_37	67
k48_ecoli_200X_600m_37	67
k54_ecoli_200X_600m_37	67
k60_ecoli_200X_600m_37	67
k66_ecoli_200X_600m_37	67
k72_ecoli_200X_600m_37	67
k78_ecoli_200X_600m_37	67
k84_ecoli_200X_600m_37	67
k90_ecoli_200X_600m_37	67
k96_ecoli_200X_600m_37	67
k30_ecoli_200X_600m_38	67
k36_ecoli_200X_600m_38	67
k42_ecoli_200X_600m_38	67
k48_ecoli_200X_600m_38	67
k54_ecoli_200X_600m_38	67
k60_ecoli_200X_600m_38	67
k66_ecoli_200X_600m_38	67
k72_ecoli_200X_600m_38	67
k78_ecoli_200X_600m_38	67
k84_ecoli_200X_600m_38	67
k90_ecoli_200X_600m_38	67
k96_ecoli_200X_600m_38	67
k30_ecoli_200X_600m_39	67
k36_ecoli_200X_600m_39	67
k42_ecoli_200X_600m_39	67
k48_ecoli_200X_600m_39	67
k54_ecoli_200X_600m_39	67
k60_ecoli_200X_600m_39	67
k66_ecoli_200X_600m_39	67
k72_ecoli_200X_600m_39	67
k78_ecoli_200X_600m_39	67
k84_ecoli_200X_600m_39	67
k90_ecoli_200X_600m_39	67
k96_ecoli_200X_600m_39	67
k30_ecoli_200X_600m_4	67
k36_ecoli_200X_600m_4	67
k42_ecoli_200X_600m_4	67
k48_ecoli_200X_600m_4	67
k54_ecoli_200X_600m_4	67
k60_ecoli_200X_600m_4	67
k66_ecoli_200X_600m_4	67
k72_ecoli_200X_600m_4	67
k78_ecoli_200X_600m_4	67
k84_ecoli_200X_600m_4	67
k90_ecoli_200X_600m_4	67
k96_ecoli_200X_600m_4	67
k30_ecoli_200X_600m_40	67
k36_ecoli_200X_600m_40	67
k42_ecoli_200X_600m_40	67
k48_ecoli_200X_600m_40	67
k54_ecoli_200X_600m_40	67
k60_ecoli_200X_600m_40	67
k66_ecoli_200X_600m_40	67
k72_ecoli_200X_600m_40	67
k78_ecoli_200X_600m_40	67
k84_ecoli_200X_600m_40	67
k90_ecoli_200X_600m_40	67
k96_ecoli_200X_600m_40	67
k30_ecoli_200X_600m_41	67
k36_ecoli_200X_600m_41	67
k42_ecoli_200X_600m_41	67
k48_ecoli_200X_600m_41	67
k54_ecoli_200X_600m_41	67
k60_ecoli_200X_600m_41	67
k66_ecoli_200X_600m_41	67
k72_ecoli_200X_600m_41	67
k78_ecoli_200X_600m_41	67
k84_ecoli_200X_600m_41	67
k90_ecoli_200X_600m_41	67
k96_ecoli_200X_600m_41	67
k30_ecoli_200X_600m_42	67
k36_ecoli_200X_600m_42	67
k42_ecoli_200X_600m_42	67
k48_ecoli_200X_600m_42	67
k54_ecoli_200X_600m_42	67
k60_ecoli_200X_600m_42	67
k66_ecoli_200X_600m_42	67
k72_ecoli_200X_600m_42	67
k78_ecoli_200X_600m_42	67
k84_ecoli_200X_600m_42	67
k90_ecoli_200X_600m_42	67
k96_ecoli_200X_600m_42	67
k30_ecoli_200X_600m_43	67
k36_ecoli_200X_600m_43	67
k42_ecoli_200X_600m_43	67
k48_ecoli_200X_600m_43	67
k54_ecoli_200X_600m_43	67
k60_ecoli_200X_600m_43	67
k66_ecoli_200X_600m_43	67
k72_ecoli_200X_600m_43	67
k78_ecoli_200X_600m_43	67
k84_ecoli_200X_600m_43	67
k90_ecoli_200X_600m_43	67
k96_ecoli_200X_600m_43	67
k30_ecoli_200X_600m_44	67
k36_ecoli_200X_600m_44	67
k42_ecoli_200X_600m_44	67
k48_ecoli_200X_600m_44	67
k54_ecoli_200X_600m_44	67
k60_ecoli_200X_600m_44	67
k66_ecoli_200X_600m_44	67
k72_ecoli_200X_600m_44	67
k78_ecoli_200X_600m_44	67
k84_ecoli_200X_600m_44	67
k90_ecoli_200X_600m_44	67
k96_ecoli_200X_600m_44	67
k30_ecoli_200X_600m_45	67
k36_ecoli_200X_600m_45	67
k42_ecoli_200X_600m_45	67
k48_ecoli_200X_600m_45	67
k54_ecoli_200X_600m_45	67
k60_ecoli_200X_600m_45	67
k66_ecoli_200X_600m_45	67
k72_ecoli_200X_600m_45	67
k78_ecoli_200X_600m_45	67
k84_ecoli_200X_600m_45	67
k90_ecoli_200X_600m_45	67
k96_ecoli_200X_600m_45	67
k30_ecoli_200X_600m_46	67
k36_ecoli_200X_600m_46	67
k42_ecoli_200X_600m_46	67
k48_ecoli_200X_600m_46	67
k54_ecoli_200X_600m_46	67
k60_ecoli_200X_600m_46	67
k66_ecoli_200X_600m_46	67
k72_ecoli_200X_600m_46	67
k78_ecoli_200X_600m_46	67
k84_ecoli_200X_600m_46	67
k90_ecoli_200X_600m_46	67
k96_ecoli_200X_600m_46	67
k30_ecoli_200X_600m_47	67
k36_ecoli_200X_600m_47	67
k42_ecoli_200X_600m_47	67
k48_ecoli_200X_600m_47	67
k54_ecoli_200X_600m_47	67
k60_ecoli_200X_600m_47	67
k66_ecoli_200X_600m_47	67
k72_ecoli_200X_600m_47	67
k78_ecoli_200X_600m_47	67
k84_ecoli_200X_600m_47	67
k90_ecoli_200X_600m_47	67
k96_ecoli_200X_600m_47	67
k30_ecoli_200X_600m_48	67
k36_ecoli_200X_600m_48	67
k42_ecoli_200X_600m_48	67
k48_ecoli_200X_600m_48	67
k54_ecoli_200X_600m_48	67
k60_ecoli_200X_600m_48	67
k66_ecoli_200X_600m_48	67
k72_ecoli_200X_600m_48	67
k78_ecoli_200X_600m_48	67
k84_ecoli_200X_600m_48	67
k90_ecoli_200X_600m_48	67
k96_ecoli_200X_600m_48	67
k30_ecoli_200X_600m_49	67
k36_ecoli_200X_600m_49	67
k42_ecoli_200X_600m_49	67
k48_ecoli_200X_600m_49	67
k54_ecoli_200X_600m_49	67
k60_ecoli_200X_600m_49	67
k66_ecoli_200X_600m_49	67
k72_ecoli_200X_600m_49	67
k78_ecoli_200X_600m_49	67
k84_ecoli_200X_600m_49	67
k90_ecoli_200X_600m_49	67
k96_ecoli_200X_600m_49	67
k30_ecoli_200X_600m_5	67
k36_ecoli_200X_600m_5	67
k42_ecoli_200X_600m_5	67
k48_ecoli_200X_600m_5	67
k54_ecoli_200X_600m_5	67
k60_ecoli_200X_600m_5	67
k66_ecoli_200X_600m_5	67
k72_ecoli_200X_600m_5	67
k78_ecoli_200X_600m_5	67
k84_ecoli_200X_600m_5	67
k90_ecoli_200X_600m_5	67
k96_ecoli_200X_600m_5	67
k30_ecoli_200X_600m_50	67
k36_ecoli_200X_600m_50	67
k42_ecoli_200X_600m_50	67
k48_ecoli_200X_600m_50	67
k54_ecoli_200X_600m_50	67
k60_ecoli_200X_600m_50	67
k66_ecoli_200X_600m_50	67
k72_ecoli_200X_600m_50	67
k78_ecoli_200X_600m_50	67
k84_ecoli_200X_600m_50	67
k90_ecoli_200X_600m_50	67
k96_ecoli_200X_600m_50	67
k30_ecoli_200X_600m_6	67
k36_ecoli_200X_600m_6	67
k42_ecoli_200X_600m_6	67
k48_ecoli_200X_600m_6	67
k54_ecoli_200X_600m_6	67
k60_ecoli_200X_600m_6	67
k66_ecoli_200X_600m_6	67
k72_ecoli_200X_600m_6	67
k78_ecoli_200X_600m_6	67
k84_ecoli_200X_600m_6	67
k90_ecoli_200X_600m_6	67
k96_ecoli_200X_600m_6	67
k30_ecoli_200X_600m_7	67
k36_ecoli_200X_600m_7	67
k42_ecoli_200X_600m_7	67
k48_ecoli_200X_600m_7	67
k54_ecoli_200X_600m_7	67
k60_ecoli_200X_600m_7	67
k66_ecoli_200X_600m_7	67
k72_ecoli_200X_600m_7	67
k78_ecoli_200X_600m_7	67
k84_ecoli_200X_600m_7	67
k90_ecoli_200X_600m_7	67
k96_ecoli_200X_600m_7	67
k30_ecoli_200X_600m_8	67
k36_ecoli_200X_600m_8	67
k42_ecoli_200X_600m_8	67
k48_ecoli_200X_600m_8	67
k54_ecoli_200X_600m_8	67
k60_ecoli_200X_600m_8	67
k66_ecoli_200X_600m_8	67
k72_ecoli_200X_600m_8	67
k78_ecoli_200X_600m_8	67
k84_ecoli_200X_600m_8	67
k90_ecoli_200X_600m_8	67
k96_ecoli_200X_600m_8	67
k30_ecoli_200X_600m_9	67
k36_ecoli_200X_600m_9	67
k42_ecoli_200X_600m_9	67
k48_ecoli_200X_600m_9	67
k54_ecoli_200X_600m_9	67
k60_ecoli_200X_600m_9	67
k66_ecoli_200X_600m_9	67
k72_ecoli_200X_600m_9	67
k78_ecoli_200X_600m_9	67
k84_ecoli_200X_600m_9	67
k90_ecoli_200X_600m_9	67
k96_ecoli_200X_600m_9	67
k30_ecoli_200X_7	67
k36_ecoli_200X_7	67
k42_ecoli_200X_7	67
k48_ecoli_200X_7	67
k54_ecoli_200X_7	67
k60_ecoli_200X_7	67
k66_ecoli_200X_7	67
k72_ecoli_200X_7	67
k78_ecoli_200X_7	67
k84_ecoli_200X_7	67
k90_ecoli_200X_7	67
k96_ecoli_200X_7	67
k30_ecoli_200X_8	67
k36_ecoli_200X_8	67
k42_ecoli_200X_8	67
k48_ecoli_200X_8	67
k54_ecoli_200X_8	67
k60_ecoli_200X_8	67
k66_ecoli_200X_8	67
k72_ecoli_200X_8	67
k78_ecoli_200X_8	67
k84_ecoli_200X_8	67
k90_ecoli_200X_8	67
k96_ecoli_200X_8	67
k30_ecoli_200X_9	67
k36_ecoli_200X_9	67
k42_ecoli_200X_9	67
k48_ecoli_200X_9	67
k54_ecoli_200X_9	67
k60_ecoli_200X_9	67
k66_ecoli_200X_9	67
k72_ecoli_200X_9	67
k78_ecoli_200X_9	67
k84_ecoli_200X_9	67
k90_ecoli_200X_9	67
k96_ecoli_200X_9	67
k30_ecoli_20X_1	67
k36_ecoli_20X_1	67
k42_ecoli_20X_1	67
k48_ecoli_20X_1	67
k54_ecoli_20X_1	67
k60_ecoli_20X_1	67
k66_ecoli_20X_1	67
k72_ecoli_20X_1	67
k78_ecoli_20X_1	67
k84_ecoli_20X_1	67
k90_ecoli_20X_1	67
k96_ecoli_20X_1	67
k30_ecoli_20X_10	49
k36_ecoli_20X_10	49
k42_ecoli_20X_10	49
k48_ecoli_20X_10	49
k54_ecoli_20X_10	49
k60_ecoli_20X_10	49
k66_ecoli_20X_10	49
k72_ecoli_20X_10	49
k78_ecoli_20X_10	49
k84_ecoli_20X_10	49
k90_ecoli_20X_10	49
k96_ecoli_20X_10	49
k30_ecoli_20X_11	37
k36_ecoli_20X_11	37
k42_ecoli_20X_11	37
k48_ecoli_20X_11	37
k54_ecoli_20X_11	37
k60_ecoli_20X_11	37
k66_ecoli_20X_11	37
k72_ecoli_20X_11	37
k78_ecoli_20X_11	37
k84_ecoli_20X_11	37
k90_ecoli_20X_11	37
k96_ecoli_20X_11	37
k30_ecoli_20X_12	37
k36_ecoli_20X_12	37
k42_ecoli_20X_12	37
k48_ecoli_20X_12	37
k54_ecoli_20X_12	37
k60_ecoli_20X_12	37
k66_ecoli_20X_12	37
k72_ecoli_20X_12	37
k78_ecoli_20X_12	37
k84_ecoli_20X_12	37
k90_ecoli_20X_12	37
k96_ecoli_20X_12	37
k30_ecoli_20X_13	37
k36_ecoli_20X_13	37
k42_ecoli_20X_13	37
k48_ecoli_20X_13	37
k54_ecoli_20X_13	37
k60_ecoli_20X_13	37
k66_ecoli_20X_13	37
k72_ecoli_20X_13	37
k78_ecoli_20X_13	37
k84_ecoli_20X_13	37
k90_ecoli_20X_13	37
k96_ecoli_20X_13	37
k30_ecoli_20X_14	37
k36_ecoli_20X_14	37
k42_ecoli_20X_14	37
k48_ecoli_20X_14	37
k54_ecoli_20X_14	37
k60_ecoli_20X_14	37
k66_ecoli_20X_14	37
k72_ecoli_20X_14	37
k78_ecoli_20X_14	37
k84_ecoli_20X_14	37
k90_ecoli_20X_14	37
k96_ecoli_20X_14	37
k30_ecoli_20X_15	37
k36_ecoli_20X_15	37
k42_ecoli_20X_15	37
k48_ecoli_20X_15	37
k54_ecoli_20X_15	37
k60_ecoli_20X_15	37
k66_ecoli_20X_15	37
k72_ecoli_20X_15	37
k78_ecoli_20X_15	37
k84_ecoli_20X_15	37
k90_ecoli_20X_15	37
k96_ecoli_20X_15	37
k30_ecoli_20X_16	31
k36_ecoli_20X_16	31
k42_ecoli_20X_16	31
k48_ecoli_20X_16	31
k54_ecoli_20X_16	31
k60_ecoli_20X_16	31
k66_ecoli_20X_16	31
k72_ecoli_20X_16	31
k78_ecoli_20X_16	31
k84_ecoli_20X_16	31
k90_ecoli_20X_16	31
k96_ecoli_20X_16	31
k30_ecoli_20X_17	37
k36_ecoli_20X_17	37
k42_ecoli_20X_17	37
k48_ecoli_20X_17	37
k54_ecoli_20X_17	37
k60_ecoli_20X_17	37
k66_ecoli_20X_17	37
k72_ecoli_20X_17	37
k78_ecoli_20X_17	37
k84_ecoli_20X_17	37
k90_ecoli_20X_17	37
k96_ecoli_20X_17	37
k30_ecoli_20X_18	37
k36_ecoli_20X_18	37
k42_ecoli_20X_18	37
k48_ecoli_20X_18	37
k54_ecoli_20X_18	37
k60_ecoli_20X_18	37
k66_ecoli_20X_18	37
k72_ecoli_20X_18	37
k78_ecoli_20X_18	37
k84_ecoli_20X_18	37
k90_ecoli_20X_18	37
k96_ecoli_20X_18	37
k30_ecoli_20X_19	31
k36_ecoli_20X_19	31
k42_ecoli_20X_19	31
k48_ecoli_20X_19	31
k54_ecoli_20X_19	31
k60_ecoli_20X_19	31
k66_ecoli_20X_19	31
k72_ecoli_20X_19	31
k78_ecoli_20X_19	31
k84_ecoli_20X_19	31
k90_ecoli_20X_19	31
k96_ecoli_20X_19	31
k30_ecoli_20X_2	49
k36_ecoli_20X_2	49
k42_ecoli_20X_2	49
k48_ecoli_20X_2	49
k54_ecoli_20X_2	49
k60_ecoli_20X_2	49
k66_ecoli_20X_2	49
k72_ecoli_20X_2	49
k78_ecoli_20X_2	49
k84_ecoli_20X_2	49
k90_ecoli_20X_2	49
k96_ecoli_20X_2	49
k30_ecoli_20X_20	37
k36_ecoli_20X_20	37
k42_ecoli_20X_20	37
k48_ecoli_20X_20	37
k54_ecoli_20X_20	37
k60_ecoli_20X_20	37
k66_ecoli_20X_20	37
k72_ecoli_20X_20	37
k78_ecoli_20X_20	37
k84_ecoli_20X_20	37
k90_ecoli_20X_20	37
k96_ecoli_20X_20	37
k30_ecoli_20X_21	43
k36_ecoli_20X_21	43
k42_ecoli_20X_21	43
k48_ecoli_20X_21	43
k54_ecoli_20X_21	43
k60_ecoli_20X_21	43
k66_ecoli_20X_21	43
k72_ecoli_20X_21	43
k78_ecoli_20X_21	43
k84_ecoli_20X_21	43
k90_ecoli_20X_21	43
k96_ecoli_20X_21	43
k30_ecoli_20X_22	37
k36_ecoli_20X_22	37
k42_ecoli_20X_22	37
k48_ecoli_20X_22	37
k54_ecoli_20X_22	37
k60_ecoli_20X_22	37
k66_ecoli_20X_22	37
k72_ecoli_20X_22	37
k78_ecoli_20X_22	37
k84_ecoli_20X_22	37
k90_ecoli_20X_22	37
k96_ecoli_20X_22	37
k30_ecoli_20X_23	37
k36_ecoli_20X_23	37
k42_ecoli_20X_23	37
k48_ecoli_20X_23	37
k54_ecoli_20X_23	37
k60_ecoli_20X_23	37
k66_ecoli_20X_23	37
k72_ecoli_20X_23	37
k78_ecoli_20X_23	37
k84_ecoli_20X_23	37
k90_ecoli_20X_23	37
k96_ecoli_20X_23	37
k30_ecoli_20X_24	37
k36_ecoli_20X_24	37
k42_ecoli_20X_24	37
k48_ecoli_20X_24	37
k54_ecoli_20X_24	37
k60_ecoli_20X_24	37
k66_ecoli_20X_24	37
k72_ecoli_20X_24	37
k78_ecoli_20X_24	37
k84_ecoli_20X_24	37
k90_ecoli_20X_24	37
k96_ecoli_20X_24	37
k30_ecoli_20X_25	37
k36_ecoli_20X_25	37
k42_ecoli_20X_25	37
k48_ecoli_20X_25	37
k54_ecoli_20X_25	37
k60_ecoli_20X_25	37
k66_ecoli_20X_25	37
k72_ecoli_20X_25	37
k78_ecoli_20X_25	37
k84_ecoli_20X_25	37
k90_ecoli_20X_25	37
k96_ecoli_20X_25	37
k30_ecoli_20X_26	41
k36_ecoli_20X_26	41
k42_ecoli_20X_26	41
k48_ecoli_20X_26	41
k54_ecoli_20X_26	41
k60_ecoli_20X_26	41
k66_ecoli_20X_26	41
k72_ecoli_20X_26	41
k78_ecoli_20X_26	41
k84_ecoli_20X_26	41
k90_ecoli_20X_26	41
k96_ecoli_20X_26	41
k30_ecoli_20X_27	37
k36_ecoli_20X_27	37
k42_ecoli_20X_27	37
k48_ecoli_20X_27	37
k54_ecoli_20X_27	37
k60_ecoli_20X_27	37
k66_ecoli_20X_27	37
k72_ecoli_20X_27	37
k78_ecoli_20X_27	37
k84_ecoli_20X_27	37
k90_ecoli_20X_27	37
k96_ecoli_20X_27	37
k30_ecoli_20X_28	41
k36_ecoli_20X_28	41
k42_ecoli_20X_28	41
k48_ecoli_20X_28	41
k54_ecoli_20X_28	41
k60_ecoli_20X_28	41
k66_ecoli_20X_28	41
k72_ecoli_20X_28	41
k78_ecoli_20X_28	41
k84_ecoli_20X_28	41
k90_ecoli_20X_28	41
k96_ecoli_20X_28	41
k30_ecoli_20X_29	37
k36_ecoli_20X_29	37
k42_ecoli_20X_29	37
k48_ecoli_20X_29	37
k54_ecoli_20X_29	37
k60_ecoli_20X_29	37
k66_ecoli_20X_29	37
k72_ecoli_20X_29	37
k78_ecoli_20X_29	37
k84_ecoli_20X_29	37
k90_ecoli_20X_29	37
k96_ecoli_20X_29	37
k30_ecoli_20X_3	37
k36_ecoli_20X_3	37
k42_ecoli_20X_3	37
k48_ecoli_20X_3	37
k54_ecoli_20X_3	37
k60_ecoli_20X_3	37
k66_ecoli_20X_3	37
k72_ecoli_20X_3	37
k78_ecoli_20X_3	37
k84_ecoli_20X_3	37
k90_ecoli_20X_3	37
k96_ecoli_20X_3	37
k30_ecoli_20X_30	47
k36_ecoli_20X_30	47
k42_ecoli_20X_30	47
k48_ecoli_20X_30	47
k54_ecoli_20X_30	47
k60_ecoli_20X_30	47
k66_ecoli_20X_30	47
k72_ecoli_20X_30	47
k78_ecoli_20X_30	47
k84_ecoli_20X_30	47
k90_ecoli_20X_30	47
k96_ecoli_20X_30	47
k30_ecoli_20X_31	37
k36_ecoli_20X_31	37
k42_ecoli_20X_31	37
k48_ecoli_20X_31	37
k54_ecoli_20X_31	37
k60_ecoli_20X_31	37
k66_ecoli_20X_31	37
k72_ecoli_20X_31	37
k78_ecoli_20X_31	37
k84_ecoli_20X_31	37
k90_ecoli_20X_31	37
k96_ecoli_20X_31	37
k30_ecoli_20X_32	67
k36_ecoli_20X_32	67
k42_ecoli_20X_32	67
k48_ecoli_20X_32	67
k54_ecoli_20X_32	67
k60_ecoli_20X_32	67
k66_ecoli_20X_32	67
k72_ecoli_20X_32	67
k78_ecoli_20X_32	67
k84_ecoli_20X_32	67
k90_ecoli_20X_32	67
k96_ecoli_20X_32	67
k30_ecoli_20X_33	41
k36_ecoli_20X_33	41
k42_ecoli_20X_33	41
k48_ecoli_20X_33	41
k54_ecoli_20X_33	41
k60_ecoli_20X_33	41
k66_ecoli_20X_33	41
k72_ecoli_20X_33	41
k78_ecoli_20X_33	41
k84_ecoli_20X_33	41
k90_ecoli_20X_33	41
k96_ecoli_20X_33	41
k30_ecoli_20X_34	37
k36_ecoli_20X_34	37
k42_ecoli_20X_34	37
k48_ecoli_20X_34	37
k54_ecoli_20X_34	37
k60_ecoli_20X_34	37
k66_ecoli_20X_34	37
k72_ecoli_20X_34	37
k78_ecoli_20X_34	37
k84_ecoli_20X_34	37
k90_ecoli_20X_34	37
k96_ecoli_20X_34	37
k30_ecoli_20X_35	31
k36_ecoli_20X_35	31
k42_ecoli_20X_35	31
k48_ecoli_20X_35	31
k54_ecoli_20X_35	31
k60_ecoli_20X_35	31
k66_ecoli_20X_35	31
k72_ecoli_20X_35	31
k78_ecoli_20X_35	31
k84_ecoli_20X_35	31
k90_ecoli_20X_35	31
k96_ecoli_20X_35	31
k30_ecoli_20X_36	37
